[00:00:00] , "Team 2" , "5" , "Mei" , "EV_PlayerJoinedMatch" , "Mei" , ""
[00:00:28] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:28] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:28] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:28] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:28] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:28] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:28] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:28] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:28] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:28] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:28] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:28] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-19.18, 6.03, -66.61)" , ""
[00:00:28] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "0" , "NELS" , "COM_Ultimate_Status" , "" , ""
[00:00:30] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:30] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:30] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:30] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:30] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:30] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:30] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:30] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:30] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:30] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:30] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:30] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-29.92, 6.80, -66.18)" , ""
[00:00:32] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:32] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:32] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:32] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:32] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:32] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:32] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:32] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:32] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:32] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:32] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:32] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-37.36, 8.32, -70.50)" , ""
[00:00:33] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:34] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:34] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:34] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:34] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:34] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:34] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:34] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:34] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:34] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:34] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:34] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:34] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-38.34, 6.00, -61.79)" , ""
[00:00:35] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:35] , "Team 1" , "0" , "NELS" , "COM_Group_Up" , "" , ""
[00:00:36] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:36] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:36] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:36] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:36] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:36] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:36] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:36] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:36] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:36] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:36] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:36] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-45.48, 6.18, -55.02)" , ""
[00:00:38] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:38] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:38] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:38] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:38] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:38] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:38] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:38] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:38] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:38] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:38] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:38] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-55.66, 6.54, -55.31)" , ""
[00:00:38] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:40] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:40] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:40] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:40] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:40] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:40] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:40] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:40] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:40] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:40] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:40] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:40] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-60.31, 7.29, -56.49)" , ""
[00:00:42] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:42] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:42] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:42] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:42] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:42] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:42] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:42] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:42] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:42] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:42] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:42] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-53.97, 7.00, -62.79)" , ""
[00:00:43] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:44] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:44] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:44] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:44] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:44] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:44] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:44] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:44] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:44] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:44] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:44] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:44] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-53.04, 7.00, -66.94)" , ""
[00:00:45] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:45] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "0" , "NELS" , "COM_Thanks" , "" , ""
[00:00:46] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:46] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:46] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:46] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:46] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:46] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:46] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:46] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:46] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:46] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:46] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:46] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-55.64, 7.97, -61.57)" , ""
[00:00:48] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:48] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:48] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:48] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:48] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:48] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:48] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:48] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:48] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:48] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:48] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:48] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-56.80, 5.96, -55.11)" , ""
[00:00:48] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:50] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:50] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:50] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:50] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:50] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:50] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:50] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:50] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:50] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:50] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:50] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:50] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-63.84, 7.15, -54.13)" , ""
[00:00:52] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:52] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:52] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:52] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:52] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:52] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:52] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:52] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:52] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:52] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:52] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:52] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-73.06, 4.08, -45.25)" , ""
[00:00:52] , "Team 1" , "0" , "NELS" , "COM_Group_Up" , "" , ""
[00:00:53] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:54] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:00:54] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:00:54] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:00:54] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:00:54] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.08, 4.00, -80.19)" , ""
[00:00:54] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:00:54] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.48, 3.85, -49.65)" , ""
[00:00:54] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.23, 4.00, -47.68)" , ""
[00:00:54] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-71.31, 3.85, -48.67)" , ""
[00:00:54] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.25, 3.85, -49.02)" , ""
[00:00:54] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.13, 3.85, -49.06)" , ""
[00:00:54] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.80, 3.93, -50.38)" , ""
[00:00:55] , "Team 1" , "0" , "NELS" , "EV_RoundStarted" , "1" , ""
[00:00:55] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:55] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
